hpcd,hpname,pref,med2,city,bed
30015,独立行政法人地域医療機能推進機構 北海道病院,北海道,札幌,豊平区,322
30109,岩手県立磐井病院,岩手県,両磐,一関市,315
30412,ＪＲ東京総合病院,東京都,区西南部,渋谷区,392
31340,健和会 大手町病院,福岡県,北九州,小倉北区,499
31109,鳥取赤十字病院,鳥取県,東部_鳥取県,鳥取市,350
31411,独立行政法人地域医療機能推進機構 熊本総合病院,熊本県,八代,八代市,398
31236,松山市民病院,愛媛県,松山,松山市,370
30900,高槻赤十字病院,大阪府,三島,高槻市,335
30137,社会医療法人明和会中通総合病院,秋田県,秋田周辺,秋田市,450
30837,彦根市立病院,滋賀県,湖東,彦根市,408
30543,社会福祉法人 親善福祉協会 国際親善総合病院,神奈川県,横浜,泉区_神奈川県,287
30372,独立行政法人地域医療機能推進機構 東京新宿メディカルセンター,東京都,区西部,新宿区,520
30858,医療法人医仁会 武田総合病院,京都府,京都・乙訓,伏見区,417
30612,市立砺波総合病院,富山県,砺波,砺波市,471
30098,つがる西北五広域連合つがる総合病院,青森県,西北五地域,五所川原市,422
30369,国際医療福祉大学三田病院,東京都,区中央部,港区_東京都,291
30904,社会医療法人 仙養会 北摂総合病院,大阪府,三島,高槻市,217
30140,市立秋田総合病院,秋田県,秋田周辺,秋田市,456
30320,千葉市 千葉市立青葉病院,千葉県,千葉,中央区_千葉県,369
30989,箕面市立病院,大阪府,豊能,箕面市,317
90153,医療法人社団緑成会横浜総合病院,神奈川県,横浜,青葉区_神奈川県,300
30068,社会福祉法人 北海道社会事業協会 帯広病院,北海道,十勝,帯広市,300
31496,県立大島病院,鹿児島県,奄美,奄美市,299
30197,ＪＡとりで総合医療センター,茨城県,取手・竜ヶ崎,取手市,414
30457,立川相互病院,東京都,北多摩西部,立川市,287
31377,国家公務員共済組合連合会 佐世保共済病院,長崎県,佐世保県北,佐世保市,354
30173,公益財団法人 湯浅報恩会寿泉堂綜合病院,福島県,県中,郡山市,305
31043,公立学校共済組合近畿中央病院,兵庫県,阪神,伊丹市,361
30504,医療法人財団明理会東戸塚記念病院,神奈川県,横浜,戸塚区,292
31125,益田赤十字病院,島根県,益田,益田市,284
30604,高岡市民病院,富山県,高岡,高岡市,401
31053,製鉄記念広畑病院,兵庫県,播磨姫路,姫路市,392
31295,福岡県済生会二日市病院,福岡県,筑紫,筑紫野市,260
30253,独立行政法人国立病院機構 渋川医療センター,群馬県,渋川,渋川市,450
20087,医療法人徳洲会 名古屋徳洲会総合病院,愛知県,尾張北部,春日井市,350
30720,高山赤十字病院,岐阜県,飛騨,高山市,394
30514,一般財団法人 同友会 藤沢湘南台病院,神奈川県,湘南東部,藤沢市,330
31503,沖縄協同病院,沖縄県,南部_沖縄県,那覇市,280
31331,北九州市立八幡病院,福岡県,北九州,八幡東区,312
31113,独立行政法人労働者健康安全機構 山陰労災病院,鳥取県,西部_鳥取県,米子市,377
30230,独立行政法人地域医療機能推進機構 群馬中央病院,群馬県,前橋,前橋市,333
30076,岩見沢市立総合病院,北海道,南空知,岩見沢市,484
30219,佐野厚生総合病院,栃木県,両毛,佐野市,523
31368,社会医療法人財団 白十字会 佐世保中央病院,長崎県,佐世保県北,佐世保市,312
31464,公益社団法人 鹿児島共済会 南風病院,鹿児島県,鹿児島,鹿児島市,338
30421,東京都立大塚病院,東京都,区西北部,豊島区,422
30190,友愛記念病院,茨城県,古河・坂東,古河市,325
31115,鳥取県立厚生病院,鳥取県,中部_鳥取県,倉吉市,304
31048,姫路聖マリア病院,兵庫県,播磨姫路,姫路市,434
30115,宮城県立がんセンター,宮城県,仙台,名取市,381
30300,学校法人北里研究所 北里大学メディカルセンター,埼玉県,県央_埼玉県,北本市,372
31234,独立行政法人国立病院機構四国こどもとおとなの医療センター,香川県,西部_香川県,善通寺市,689
30156,社会福祉法人恩賜財団済生会山形済生病院,山形県,村山,山形市,468
30899,医療法人橘会 東住吉森本病院,大阪府,大阪市,東住吉区,329
30631,国民健康保険 小松市民病院,石川県,南加賀,小松市,311
30660,長野県厚生農業協同組合連合会 長野松代総合病院,長野県,長野,長野市,338
30145,平鹿総合病院,秋田県,横手,横手市,465
30871,京都中部総合医療センター,京都府,南丹,南丹市,412
31084,奈良県西和医療センター,奈良県,西和,三郷町,300
31087,社会医療法人高清会高井病院,奈良県,東和,天理市,376
31460,独立行政法人国立病院機構 都城医療センター,宮崎県,都城北諸県,都城市,307
30556,日本鋼管病院,神奈川県,川崎南部,川崎区,358
30430,医療法人社団 明芳会高島平中央総合病院,東京都,区西北部,板橋区,234
30381,社会医療法人社団 順江会 江東病院,東京都,区東部,江東区,286
30299,医療法人社団 武蔵野会 新座志木中央総合病院,埼玉県,南西部,新座市,402
30101,独立行政法人国立病院機構 弘前病院,青森県,津軽地域,弘前市,342
30203,株式会社日立製作所ひたちなか総合病院,茨城県,常陸太田・ひたちなか,ひたちなか市,302
30148,由利組合総合病院,秋田県,由利本荘・にかほ,由利本荘市,458
30755,ＪＡ静岡厚生連 遠州病院,静岡県,西部_静岡県,中区_静岡県,400
30761,独立行政法人 国立病院機構 静岡医療センター,静岡県,駿東田方,清水町_静岡県,445
30428,公益財団法人 東京都保健医療公社 豊島病院,東京都,区西北部,板橋区,438
31066,兵庫県立こども病院,兵庫県,神戸,中央区_兵庫県,282
30244,桐生厚生総合病院,群馬県,桐生,桐生市,433
30050,市立旭川病院,北海道,上川中部,旭川市,419
30047,小樽市立病院,北海道,後志,小樽市,388
31208,山口県厚生農業協同組合連合会 周東総合病院,山口県,柳井,柳井市,360
30239,医療法人 社団 日高会 日高病院,群馬県,高崎・安中,高崎市,287
30925,大阪鉄道病院,大阪府,大阪市,阿倍野区,303
30228,独立行政法人国立病院機構 栃木医療センター,栃木県,宇都宮,宇都宮市,350
90102,気仙沼市立病院,宮城県,石巻・登米・気仙沼,気仙沼市,340
30852,武田病院_京都府,京都府,京都・乙訓,下京区,259
20101,医療法人 徳洲会 野崎徳洲会病院,大阪府,北河内,大東市,218
30651,市立甲府病院,山梨県,中北,甲府市,380
31328,製鉄記念八幡病院,福岡県,北九州,八幡東区,429
30351,医療法人沖縄徳洲会千葉徳洲会病院,千葉県,東葛南部,船橋市,391
31050,兵庫県立姫路循環器病センター,兵庫県,播磨姫路,姫路市,330
30912,医療法人沖縄徳洲会吹田徳洲会病院,大阪府,豊能,吹田市,365
30941,地方独立行政法人大阪府立病院機構 大阪はびきの医療センター,大阪府,南河内,羽曳野市,426
30418,医療法人財団 荻窪病院,東京都,区西部,杉並区,252
30510,横須賀市立うわまち病院,神奈川県,横須賀・三浦,横須賀市,387
31326,福岡新水巻病院,福岡県,北九州,水巻町,227
30754,浜松赤十字病院,静岡県,西部_静岡県,浜北区,312
30099,十和田市立中央病院,青森県,上十三地域,十和田市,359
30450,公益財団法人 東京都保健医療公社 多摩北部医療センター,東京都,北多摩北部,東村山市,337
30306,社会医療法人さいたま市民医療センター さいたま市民医療センター,埼玉県,さいたま,西区_埼玉県,340
30799,社会医療法人財団新和会 八千代病院,愛知県,西三河南部西,安城市,420
31111,鳥取市立病院,鳥取県,東部_鳥取県,鳥取市,340
31327,社会医療法人共愛会 戸畑共立病院,福岡県,北九州,戸畑区,218
30202,筑波記念病院,茨城県,つくば,つくば市,487
01397,社会医療法人社団蛍水会名戸ケ谷病院,千葉県,東葛北部,柏市,293
31072,独立行政法人国立病院機構神戸医療センター,兵庫県,神戸,須磨区,302
31485,社会福祉法人 恩賜財団 済生会川内病院,鹿児島県,川薩,薩摩川内市,208
30311,独立行政法人 国立病院機構 西埼玉中央病院,埼玉県,西部_埼玉県,所沢市,300
31517,沖縄赤十字病院,沖縄県,南部_沖縄県,那覇市,302
30875,京都府立医科大学附属北部医療センター,京都府,丹後,与謝野町,295
30054,名寄市立総合病院,北海道,上川北部,名寄市,351
30332,医療法人社団圭春会小張総合病院,千葉県,東葛北部,野田市,350
30972,社会医療法人景岳会南大阪病院,大阪府,大阪市,住之江区,400
30083,独立行政法人国立病院機構 北海道医療センター,北海道,札幌,西区_北海道,672
30396,東京労災病院,東京都,区南部,大田区,400
30944,関西メディカル病院,大阪府,豊能,豊中市,225
31429,大分県厚生連鶴見病院,大分県,東部_大分県,別府市,230
31263,高知県立幡多けんみん病院,高知県,幡多,宿毛市,296
30662,長野医療生活協同組合長野中央病院,長野県,長野,長野市,322
30183,水戸赤十字病院,茨城県,水戸,水戸市,388
30772,みなと医療生活協同組合 協立総合病院,愛知県,名古屋・尾張中部,熱田区,386
31477,医療法人徳洲会 大隅鹿屋病院,鹿児島県,肝属,鹿屋市,391
31430,中津市立中津市民病院,大分県,北部_大分県,中津市,250
30216,宇都宮記念病院,栃木県,宇都宮,宇都宮市,193
30727,国際医療福祉大学熱海病院,静岡県,熱海伊東,熱海市,267
30681,長野県厚生農業協同組合連合会 北信総合病院,長野県,北信,中野市,419
30769,名古屋セントラル病院,愛知県,名古屋・尾張中部,中村区,198
30819,鈴鹿回生病院,三重県,北勢,鈴鹿市,379
31212,独立行政法人国立病院機構 関門医療センター,山口県,下関,下関市,400
30294,社会医療法人 壮幸会行田総合病院,埼玉県,利根,行田市,504
30420,立正佼成会附属佼成病院,東京都,区西部,杉並区,340
31107,紀南病院_和歌山県,和歌山県,田辺,田辺市,356
30176,独立行政法人労働者健康安全機構 福島労災病院,福島県,いわき,いわき市,336
30265,医療法人財団 明理会春日部中央総合病院,埼玉県,東部_埼玉県,春日部市,404
30333,医療法人社団 誠高会おおたかの森病院,千葉県,東葛北部,柏市,282
31468,中央病院,鹿児島県,鹿児島,鹿児島市,219
31308,医療法人社団高邦会高木病院,福岡県,久留米,大川市,506
30433,公益社団法人地域医療振興協会練馬光が丘病院,東京都,区西北部,練馬区,342
30936,松下記念病院,大阪府,北河内,守口市,323
90174,医療法人社団高邦会福岡山王病院,福岡県,福岡・糸島,早良区,199
31196,下関市立市民病院,山口県,下関,下関市,376
30249,群馬県立心臓血管センター,群馬県,前橋,前橋市,190
31184,市立三次中央病院,広島県,備北,三次市,350
30200,一般財団法人筑波麓仁会 筑波学園病院,茨城県,つくば,つくば市,317
01577,医療法人社団康喜会辻仲病院柏の葉,千葉県,東葛北部,柏市,132
31180,公立学校共済組合 中国中央病院,広島県,福山・府中,福山市,238
30846,公立甲賀病院,滋賀県,甲賀,甲賀市,365
31217,徳島県鳴門病院,徳島県,東部_徳島県,鳴門市,279
30146,大館市立総合病院,秋田県,大館・鹿角,大館市,443
30432,公益財団法人東京都医療保健協会 練馬総合病院,東京都,区西北部,練馬区,224
30308,埼玉県立小児医療センター,埼玉県,さいたま,中央区_埼玉県,316
31086,大和高田市立病院,奈良県,中和,大和高田市,320
30250,群馬県立がんセンター,群馬県,太田・館林,太田市,314
30984,独立行政法人地域医療機能推進機構 星ヶ丘医療センター,大阪府,北河内,枚方市,482
30444,医療法人社団明芳会イムス東京葛飾総合病院,東京都,区東北部,葛飾区,227
30779,総合病院 南生協病院,愛知県,名古屋・尾張中部,緑区_愛知県,313
31359,独立行政法人国立病院機構 佐賀病院,佐賀県,中部_佐賀県,佐賀市,276
30290,埼玉県立循環器・呼吸器病センター,埼玉県,北部_埼玉県,熊谷市,319
30218,とちぎメディカルセンターしもつが,栃木県,県南_栃木県,栃木市,307
30160,山形県立新庄病院,山形県,最上,新庄市,343
30142,能代厚生医療センター,秋田県,能代・山本,能代市,393
30416,医療法人財団 健貢会総合東京病院,東京都,区西部,中野区,451
30343,医療法人沖縄徳洲会 鎌ケ谷総合病院,千葉県,東葛南部,鎌ケ谷市,331
30964,社会医療法人若弘会若草第一病院,大阪府,中河内,東大阪市,230
30026,社会医療法人孝仁会 北海道大野記念病院,北海道,札幌,西区_北海道,259
30988,市立貝塚病院,大阪府,泉州,貝塚市,249
31288,福岡記念病院,福岡県,福岡・糸島,早良区,239
31291,社会医療法人財団白十字会白十字病院,福岡県,福岡・糸島,西区_福岡県,466
31402,くまもと森都総合病院,熊本県,熊本・上益城,中央区_熊本県,199
31069,兵庫県立加古川医療センター,兵庫県,東播磨,加古川市,353
30355,社会福祉法人 聖隷福祉事業団 聖隷佐倉市民病院,千葉県,印旛,佐倉市,365
30205,医療法人社団善仁会小山記念病院,茨城県,鹿行,鹿嶋市,224
31336,新小文字病院,福岡県,北九州,門司区,214
30801,蒲郡市民病院,愛知県,東三河南部,蒲郡市,382
31333,新行橋病院,福岡県,京築,行橋市,246
30684,組合立諏訪中央病院,長野県,諏訪,茅野市,360
02909,医療法人社団同潤会眼科杉田病院,愛知県,名古屋・尾張中部,中区_愛知県,60
30093,津軽保健生活協同組合健生病院,青森県,津軽地域,弘前市,282
90233,国際医療福祉大学成田病院,千葉県,印旛,成田市,266
30317,医療法人社団誠馨会千葉中央メディカルセンター,千葉県,千葉,若葉区,272
30346,独立行政法人地域医療機能推進機構 船橋中央病院,千葉県,東葛南部,船橋市,394
01801,医療法人恵仁会松島病院,神奈川県,横浜,西区_神奈川県,117
31421,大分岡病院,大分県,中部_大分県,大分市,224
31090,南和広域医療企業団 南奈良総合医療センター,奈良県,南和,大淀町,232
30492,神奈川県立こども医療センター,神奈川県,横浜,南区_神奈川県_横浜,430
31054,社会医療法人 三栄会 ツカザキ病院,兵庫県,播磨姫路,姫路市,241
30017,社会医療法人 恵佑会札幌病院,北海道,札幌,白石区,229
30329,東千葉メディカルセンター,千葉県,山武長生夷隅,東金市,255
30598,新潟県地域医療推進機構魚沼基幹病院,新潟県,魚沼,南魚沼市,416
30461,日野市立病院,東京都,南多摩,日野市,300
30386,順天堂大学医学部附属順天堂東京江東高齢者医療センター,東京都,区東部,江東区,404
30217,栃木県立がんセンター,栃木県,宇都宮,宇都宮市,225
31022,西脇市立西脇病院,兵庫県,北播磨,西脇市,320
31417,くまもと県北病院,熊本県,有明_熊本県,玉名市,402
31108,独立行政法人国立病院機構南和歌山医療センター,和歌山県,田辺,田辺市,316
30002,ＪＲ札幌病院,北海道,札幌,中央区_北海道,284
31266,独立行政法人国立病院機構高知病院,高知県,中央,高知市,424
30023,社会医療法人 北楡会札幌北楡病院,北海道,札幌,白石区,281
30414,東京医療生活協同組合新渡戸記念中野総合病院,東京都,区西部,中野区,296
30890,関西医科大学香里病院,大阪府,北河内,寝屋川市,199
30827,社会医療法人 畿内会 岡波総合病院,三重県,中勢伊賀,伊賀市,335
31029,明石市立市民病院,兵庫県,東播磨,明石市,329
30158,米沢市立病院,山形県,置賜,米沢市,322
30628,社会医療法人財団董仙会 恵寿総合病院,石川県,能登中部,七尾市,426
30434,博慈会記念総合病院,東京都,区東北部,足立区,306
30214,独立行政法人国立病院機構霞ヶ浦医療センター,茨城県,土浦,土浦市,250
00944,医療法人財団中山会八王子消化器病院,東京都,南多摩,八王子市,98
31233,高松市立みんなの病院,香川県,東部_香川県,高松市,302
30295,埼玉医療生活協同組合羽生総合病院,埼玉県,利根,羽生市,311
30949,社会福祉法人恩賜財団 大阪府済生会茨木病院,大阪府,三島,茨木市,315
30405,公益財団法人日産厚生会玉川病院,東京都,区西南部,世田谷区,389
30082,独立行政法人国立病院機構 北海道がんセンター,北海道,札幌,白石区,340
30587,新潟県厚生農業協同組合連合会 上越総合病院,新潟県,上越,上越市,313
30345,医療法人財団明理会行徳総合病院,千葉県,東葛南部,市川市,307
30975,社会医療法人清恵会 清恵会病院,大阪府,堺市,堺区,336
30022,独立行政法人地域医療機能推進機構 札幌北辰病院,北海道,札幌,厚別区,225
30064,社会医療法人孝仁会釧路孝仁会記念病院,北海道,釧路,釧路市,235
30055,社会医療法人 母恋日鋼記念病院,北海道,西胆振,室蘭市,469
31188,マツダ株式会社 マツダ病院,広島県,広島,府中町,270
90166,社会医療法人彩樹守口敬仁会病院,大阪府,北河内,守口市,185
31056,赤穂市民病院,兵庫県,播磨姫路,赤穂市,360
30822,松阪市民病院,三重県,南勢志摩,松阪市,328
31083,社会福祉法人恩賜財団済生会中和病院,奈良県,東和,桜井市,324
31106,橋本市民病院,和歌山県,橋本,橋本市,300
30056,市立室蘭総合病院,北海道,西胆振,室蘭市,549
30741,静岡市立清水病院,静岡県,静岡,清水区,463
30065,社会医療法人 北斗 北斗病院,北海道,十勝,帯広市,267
30697,独立行政法人国立病院機構まつもと医療センター,長野県,松本,松本市,458
30509,横須賀市立市民病院,神奈川県,横須賀・三浦,横須賀市,376
31449,古賀総合病院,宮崎県,宮崎東諸県,宮崎市,363
30423,医療法人財団明理会 明理会中央総合病院,東京都,区西北部,北区_東京都,311
31161,医療法人 あかね会土谷総合病院,広島県,広島,中区_広島県,394
31218,阿南医療センター,徳島県,南部_徳島県,阿南市,319
30474,社会医療法人財団 大和会 東大和病院,東京都,北多摩西部,東大和市,284
30886,社会医療法人ペガサス馬場記念病院,大阪府,堺市,西区_大阪府_堺市,300
30591,新潟県厚生農業協同組合連合会 柏崎総合医療センター,新潟県,中越,柏崎市,400
30266,秀和総合病院,埼玉県,東部_埼玉県,春日部市,258
01348,独立行政法人国立病院機構近畿中央呼吸器センター,大阪府,堺市,北区_大阪府_堺市,311
30291,医療法人熊谷総合病院,埼玉県,北部_埼玉県,熊谷市,308
30888,医療法人協仁会 小松病院,大阪府,北河内,寝屋川市,190
31060,独立行政法人地域医療機能推進機構 神戸中央病院,兵庫県,神戸,北区_兵庫県,279
30130,仙台赤十字病院,宮城県,仙台,太白区,335
30100,むつ総合病院,青森県,下北地域,むつ市,415
30963,社会福祉法人恩賜財団大阪府済生会 富田林病院,大阪府,南河内,富田林市,260
30872,京都山城総合医療センター,京都府,山城南,木津川市,321
30073,ＪＡ北海道厚生連 網走厚生病院,北海道,北網,網走市,242
30653,公益財団法人山梨厚生会山梨厚生病院,山梨県,峡東,山梨市,496
30389,昭和大学病院附属東病院,東京都,区南部,品川区,199
31280,宗像水光会総合病院,福岡県,宗像,福津市,300
30411,東京都立広尾病院,東京都,区西南部,渋谷区,426
30349,医療法人社団 紺整会船橋整形外科病院,千葉県,東葛南部,船橋市,106
30712,総合病院中津川市民病院,岐阜県,東濃,中津川市,316
30558,川崎市立井田病院,神奈川県,川崎南部,中原区,371
30756,独立行政法人労働者健康安全機構 浜松労災病院,静岡県,西部_静岡県,東区_静岡県,312
30794,津島市民病院,愛知県,海部,津島市,352
31504,医療法人おもと会 大浜第一病院,沖縄県,南部_沖縄県,那覇市,211
31064,独立行政法人労働者健康安全機構 神戸労災病院,兵庫県,神戸,中央区_兵庫県,316
31518,沖縄県立宮古病院,沖縄県,宮古_沖縄県,宮古島市,276
30500,菊名記念病院,神奈川県,横浜,港北区,218
30011,天使病院,北海道,札幌,東区_北海道,258
30246,公立館林厚生病院,群馬県,太田・館林,館林市,329
31138,心臓病センター榊原病院,岡山県,県南東部,北区_岡山県,297
30195,龍ヶ崎済生会病院,茨城県,取手・竜ヶ崎,龍ケ崎市,210
30878,国家公務員共済組合連合会 舞鶴共済病院,京都府,中丹,舞鶴市,254
30947,医療法人伯鳳会 大阪中央病院,大阪府,大阪市,北区_大阪府_大阪市,143
31119,独立行政法人国立病院機構 米子医療センター,鳥取県,西部_鳥取県,米子市,270
30031,社会医療法人禎心会 札幌禎心会病院,北海道,札幌,東区_北海道,274
30467,医療法人社団 時正会 佐々総合病院,東京都,北多摩北部,西東京市,183
31346,独立行政法人国立病院機構小倉医療センター,福岡県,北九州,小倉南区,400
31456,都城市郡医師会病院,宮崎県,都城北諸県,都城市,224
31007,神戸掖済会病院,兵庫県,神戸,垂水区,325
30448,社会医療法人社団森山医会 森山記念病院,東京都,区東部,江戸川区,293
30851,医療法人社団洛和会洛和会丸太町病院,京都府,京都・乙訓,中京区,150
30288,医療法人財団 明理会イムス富士見総合病院,埼玉県,南西部,富士見市,341
30971,社会医療法人 信愛会 畷生会脳神経外科病院,大阪府,北河内,四條畷市,270
02496,医療法人社団俊和会寺田病院,東京都,区東北部,足立区,50
30960,医療法人徳洲会 松原徳洲会病院,大阪府,南河内,松原市,189
31040,医療法人協和会協立病院,兵庫県,阪神,川西市,313
31519,沖縄県立八重山病院,沖縄県,八重山,石垣市,264
31515,沖縄県立北部病院,沖縄県,北部_沖縄県,名護市,282
30520,湘南東部総合病院,神奈川県,湘南東部,茅ヶ崎市,327
30577,社会福祉法人新潟市社会事業協会 信楽園病院,新潟県,新潟,西区_新潟県,325
30626,医療法人社団浅ノ川浅ノ川総合病院,石川県,石川中央,金沢市,499
31376,独立行政法人労働者健康安全機構 長崎労災病院,長崎県,佐世保県北,佐世保市,350
31165,ＪＲ広島病院,広島県,広島,東区_広島県,269
30526,東名厚木病院,神奈川県,県央_神奈川県,厚木市,282
31399,一般社団法人天草郡市医師会立天草地域医療センター,熊本県,天草,天草市,210
30302,社会医療法人 ジャパンメディカルアライアンス 東埼玉総合病院,埼玉県,利根,幸手市,173
30221,獨協医科大学日光医療センター,栃木県,県西_栃木県,日光市,199
30242,公立富岡総合病院,群馬県,富岡,富岡市,328
03193,藤田医科大学岡崎医療センター,愛知県,西三河南部東,岡崎市,400
30237,利根中央病院,群馬県,沼田,沼田市,253
30800,西尾市民病院,愛知県,西三河南部西,西尾市,335
31231,坂出市立病院,香川県,西部_香川県,坂出市,186
30475,公益財団法人 結核予防会 複十字病院,東京都,北多摩北部,清瀬市,334
31130,独立行政法人国立病院機構 浜田医療センター,島根県,浜田,浜田市,365
31395,福田病院_熊本県,熊本県,熊本・上益城,中央区_熊本県,158
30808,あいち小児保健医療総合センター,愛知県,知多半島,大府市,200
30393,総合病院厚生中央病院,東京都,区西南部,目黒区,302
31329,福岡県済生会八幡総合病院,福岡県,北九州,八幡東区,340
30495,聖隷横浜病院,神奈川県,横浜,保土ケ谷区,367
31274,千鳥橋病院,福岡県,福岡・糸島,博多区,350
90226,公益財団法人ときわ会常磐病院,福島県,いわき,いわき市,240
30363,国立研究開発法人 国立国際医療研究センター国府台病院,千葉県,東葛南部,市川市,340
30654,国民健康保険 富士吉田市立病院,山梨県,富士・東部,富士吉田市,295
30455,医療法人社団 永生会 南多摩病院,東京都,南多摩,八王子市,170
30376,公益財団法人ライフ・エクステンション研究所付属 永寿総合病院,東京都,区中央部,台東区,400
30132,医療法人徳洲会仙台徳洲会病院,宮城県,仙台,泉区_宮城県,291
30285,医療法人社団 明芳会イムス三芳総合病院,埼玉県,南西部,三芳町,273
30525,秦野赤十字病院,神奈川県,湘南西部,秦野市,262
31194,独立行政法人地域医療機能推進機構 下関医療センター,山口県,下関,下関市,238
31304,古賀病院21,福岡県,久留米,久留米市,217
90041,医療法人 社団 慶友会 慶友整形外科病院,群馬県,太田・館林,館林市,137
30480,公立阿伎留医療センター,東京都,西多摩,あきる野市,305
31232,香川県厚生農業協同組合連合会 屋島総合病院,香川県,東部_香川県,高松市,272
02798,医療法人社団済安堂井上眼科病院,東京都,区中央部,千代田区,34
30513,大船中央病院,神奈川県,横須賀・三浦,鎌倉市,247
02749,医療法人社団以心会中野胃腸病院,愛知県,西三河北部,豊田市,67
31033,社会医療法人社団順心会順心病院,兵庫県,東播磨,加古川市,174
30336,医療法人財団東京勤労者医療会 東葛病院,千葉県,東葛北部,流山市,366
30034,市立千歳市民病院,北海道,札幌,千歳市,190
31268,福岡市民病院,福岡県,福岡・糸島,博多区,204
30437,医療法人社団 苑田会苑田第一病院,東京都,区東北部,足立区,221
90182,独立行政法人国立病院機構函館病院,北海道,南渡島,函館市,365
30645,市立敦賀病院,福井県,嶺南,敦賀市,330
01298,一般財団法人慈山会医学研究所付属坪井病院,福島県,県中,郡山市,230
31177,尾道市立市民病院,広島県,尾三,尾道市,290
30879,社会福祉法人恩賜財団済生会京都府病院,京都府,京都・乙訓,長岡京市,300
31020,兵庫県立丹波医療センター,兵庫県,丹波,丹波市,275
31000,医療法人 川崎病院,兵庫県,神戸,兵庫区,273
00313,国立研究開発法人国立長寿医療研究センター,愛知県,知多半島,大府市,301
30220,上都賀総合病院,栃木県,県西_栃木県,鹿沼市,352
31073,医療法人新生会総合病院高の原中央病院,奈良県,奈良,奈良市,249
30105,岩手県立大船渡病院,岩手県,気仙,大船渡市,408
31467,総合病院 鹿児島生協病院,鹿児島県,鹿児島,鹿児島市,306
03091,医療法人社団研英会林眼科病院,福岡県,福岡・糸島,博多区,60
30866,三菱京都病院,京都府,京都・乙訓,西京区,167
30278,医療法人社団 愛友会三郷中央総合病院,埼玉県,東部_埼玉県,三郷市,289
30391,国家公務員共済組合連合会 東京共済病院,東京都,区西南部,目黒区,350
30579,新潟県厚生農業協同組合連合会 新潟医療センター,新潟県,新潟,西区_新潟県,399
30035,医療法人 北晨会 恵み野病院,北海道,札幌,恵庭市,199
31197,宇部興産中央病院,山口県,宇部・小野田,宇部市,359
30374,公益財団法人 東京都保健医療公社 大久保病院,東京都,区西部,新宿区,304
30952,社会医療法人弘道会 なにわ生野病院,大阪府,大阪市,浪速区,173
30950,社会医療法人寿会 富永病院,大阪府,大阪市,浪速区,306
90227,医療法人社団松弘会三愛病院,埼玉県,さいたま,桜区,199
30706,公立学校共済組合 東海中央病院,岐阜県,岐阜,各務原市,317
31428,国家公務員共済組合連合会新別府病院,大分県,東部_大分県,別府市,269
30319,医療法人社団創進会みつわ台総合病院,千葉県,千葉,若葉区,255
30472,公立福生病院,東京都,西多摩,福生市,316
30442,医療法人社団 直和会平成立石病院,東京都,区東北部,葛飾区,203
31205,独立行政法人労働者健康安全機構 山口労災病院,山口県,宇部・小野田,山陽小野田市,313
30743,静岡県立こども病院,静岡県,静岡,葵区,279
30694,安曇野赤十字病院,長野県,松本,安曇野市,292
31508,公益社団法人 北部地区医師会 北部地区医師会病院,沖縄県,北部_沖縄県,名護市,236
30562,国家公務員共済組合連合会 虎の門病院分院,神奈川県,川崎北部,高津区,300
90198,岐阜ハートセンター,岐阜県,岐阜,岐阜市,90
30359,医療法人徳洲会成田富里徳洲会病院,千葉県,印旛,富里市,369
31488,霧島市立医師会医療センター,鹿児島県,姶良・伊佐,霧島市,254
30825,市立伊勢総合病院,三重県,南勢志摩,伊勢市,300
30104,岩手県立宮古病院,岩手県,宮古_岩手県,宮古市,274
31474,米盛病院,鹿児島県,鹿児島,鹿児島市,506
90101,社会医療法人 恵佑会第2病院,北海道,札幌,白石区,135
31061,済生会 兵庫県病院,兵庫県,神戸,北区_兵庫県,268
31079,独立行政法人地域医療機能推進機構 大和郡山病院,奈良県,西和,大和郡山市,223
30479,稲城市立病院,東京都,南多摩,稲城市,290
30545,医療法人社団明芳会横浜新都市脳神経外科病院,神奈川県,横浜,青葉区_神奈川県,317
30493,横浜保土ケ谷中央病院,神奈川県,横浜,保土ケ谷区,223
31355,社会福祉法人 恩賜財団 済生会唐津病院,佐賀県,北部_佐賀県,唐津市,193
30198,医療法人社団常仁会牛久愛和総合病院,茨城県,取手・竜ヶ崎,牛久市,457
31365,医療法人 光晴会病院,長崎県,長崎,長崎市,175
20013,公立大学法人福島県立医科大学会津医療センター附属病院,福島県,会津・南会津,会津若松市,215
31323,社会保険田川病院,福岡県,田川,田川市,310
30523,独立行政法人地域医療機能推進機構 相模野病院,神奈川県,相模原,中央区_神奈川県,212
30725,伊東市民病院,静岡県,熱海伊東,伊東市,250
30629,公立能登総合病院,石川県,能登中部,七尾市,434
30700,朝日大学病院,岐阜県,岐阜,岐阜市,305
30864,医療法人社団石鎚会京都田辺中央病院,京都府,山城北,京田辺市,138
30937,社会医療法人弘道会守口生野記念病院,大阪府,北河内,守口市,199
30982,独立行政法人地域医療機能推進機構 大阪みなと中央病院,大阪府,大阪市,港区_大阪府,275
30969,社会医療法人医真会医真会八尾総合病院,大阪府,中河内,八尾市,241
31278,福岡青洲会病院,福岡県,粕屋,粕屋町,213
31454,藤元総合病院,宮崎県,都城北諸県,都城市,325
90201,医療法人澄心会豊橋ハートセンター,愛知県,東三河南部,豊橋市,80
